,Topik 1,Topik 2,Topik 3,Total Proporsi Kata
pilihan,0.2870071932969987,0.1684840691865759,0.5445087375164254,1.0
pilihnya,0.6249561508408016,0.14501616162978812,0.23002768752941025,1.0
pimpinan,0.027715076558220666,0.04464359045095845,0.9276413329908209,1.0
ping,0.09175393308954063,0.7079783753220028,0.20026769158845667,1.0
pingpong,0.3519812167340834,0.43322682445567057,0.214791958810246,1.0
pinjam,0.6336687355280016,0.1358173007633007,0.23051396370869767,1.0
pinjaman,0.9534210861579359,0.01726913033184783,0.029309783510216358,1.0
pintar,0.3858994300611792,0.37373652641082794,0.24036404352799284,1.0
pintu,0.42326731735579737,0.47496896534704636,0.10176371729715623,1.0
pipa,0.8211250930880482,0.0667818511928227,0.11209305571912907,1.0
pipe,0.6234323020019071,0.13487742554802679,0.24169027245006613,1.0
pir,0.8216793938880981,0.06621316132977265,0.11210744478212915,0.9999999999999999
piranti,0.09142433444363222,0.7002831031749521,0.20829256238141566,1.0
piutang,0.6336687339239816,0.13581730113823498,0.2305139649377834,1.0
pixel,0.279004857969012,0.5157674749521894,0.20522766707879855,1.0
pixelpixel,0.6336687350316904,0.13581730087929902,0.23051396408901056,1.0
pjj,0.038457618684307686,0.053325853281550456,0.9082165280341419,1.0
pjm,0.05769889483769185,0.8159997449134112,0.12630136024889693,1.0
pkh,0.6336687325186066,0.13581730147021975,0.23051396601117374,1.0
pl,0.8135559626095321,0.07454749046359238,0.11189654692687556,1.0
place,0.6281606916333257,0.1416327657941894,0.23020654257248496,1.0
placement,0.8216938222382586,0.06619835787965454,0.11210781988208682,1.0
plagiar,0.03802964595721631,0.048906472666252566,0.913063881376531,0.9999999999999999
plagiarism,0.0032300616275162054,0.004147888973307393,0.9926220493991764,1.0
plagiasi,0.005601694633147093,0.011735936194199659,0.9826623691726533,1.0
plagiatism,0.09167493191315555,0.7061338987833756,0.20219116930346892,1.0
plain,0.6283091355194541,0.14147603530343328,0.23021482917711275,1.0
plaintek,0.09175393301442027,0.7079783757890209,0.20026769119655885,1.0
plaintext,0.011420854178504762,0.07685404680124724,0.911725099020248,1.0
plan,0.007150327111789329,0.41148605712457964,0.581363615763631,1.0
plane,0.06508819034263522,0.08540319587807862,0.8495086137792861,1.0
planner,0.01693905136734945,0.02178377504098276,0.9612771735916678,1.0
plasmodium,0.6336687359826403,0.13581730065405617,0.2305139633633036,1.0
plastec,0.03802964595943644,0.04890647266981222,0.9130638813707515,1.0
plat,0.9731451660450674,0.009996471960539077,0.016858361994393445,1.0
platform,0.005920416873368945,0.9812867941293915,0.012792788997239585,1.0
play,0.41740851389835637,0.07115871069376813,0.5114327754078756,1.0
playabl,0.09175393302558116,0.7079783757240048,0.20026769125041402,1.0
player,0.27003809520824884,0.6810668750350802,0.04889502975667091,1.0
playernya,0.35198121705390256,0.4332268241180011,0.2147919588280963,1.0
ploso,0.026875523358575605,0.03456216894313161,0.9385623076982927,1.0
plot,0.6262540192370455,0.14364585563956025,0.23010012512339423,1.0
pm,0.09175393304225654,0.7079783756187251,0.2002676913390184,1.0
pmbok,0.008034985531514084,0.010328192741097756,0.9816368217273882,1.0
pmdk,0.6087667682088236,0.28465350513408155,0.10657972665709481,0.9999999999999999
pmdoc,0.09915686965954047,0.08674010956318466,0.8141030207772748,1.0
pmg,0.6332468852756802,0.1362626949077249,0.23049041981659488,1.0
pmi,0.40406706561624434,0.0539634182749891,0.5419695161087666,1.0
pn,0.8991361674684166,0.037544135082943596,0.06331969744863984,1.0
po,0.005388464594840616,0.5396105619453684,0.4550009734597909,1.0
poc,0.7602633943831424,0.08888233622984144,0.15085426938701627,1.0
podhek,0.06536311032578816,0.08363727227140011,0.8509996174028117,1.0
pohon,0.9012732576794983,0.006195594727498603,0.09253114759300307,1.0
poin,0.014620197903939801,0.2674738796377254,0.7179059224583348,1.0
point,0.4158183628393415,0.5580645359444021,0.026117101216256506,1.0
pointer,0.7594590080490269,0.08971522987246186,0.1508257620785113,1.0
pokok,0.45137016012416886,0.3767081163916862,0.17192172348414497,1.0
pola,0.45145062336060626,0.1197145146726862,0.4288348619667075,1.0
polapola,0.6336687355223607,0.13581730076141732,0.23051396371622193,0.9999999999999999
poli,0.02732553223780129,0.913069418447161,0.059605049315037704,1.0
polif,0.7602633957451514,0.08888233589750562,0.1508542683573428,0.9999999999999999
polisi,0.05837266880540378,0.8155083568485842,0.12611897434601202,1.0
politik,0.377388884847491,0.48532577406955296,0.137285341082956,1.0
pondasi,0.06510924149420304,0.08589469029846797,0.848996068207329,1.0
pondok,0.02730830387975132,0.9130869382792641,0.059604757840984436,0.9999999999999999
ponsel,0.04224275416548508,0.8642688559513587,0.0934883898831562,1.0
pool,0.7596836292082428,0.08885024587926539,0.15146612491249167,0.9999999999999999
popul,0.2606582729843883,0.4988510276465789,0.2404906993690328,1.0
popular,0.9106425188818428,0.03352130915817212,0.05583617195998523,1.0
popularita,0.030359042832215705,0.5599706312181234,0.40967032594966096,1.0
populasi,0.28125030873584056,0.6206730757562947,0.09807661550786471,1.0
porblem,0.09162565175287848,0.704983340098117,0.20339100814900446,1.0
pornografi,0.026884648212295022,0.03506085437445843,0.9380544974132466,1.0
porong,0.6328019629887885,0.13673244867738585,0.23046558833382566,1.0
porsi,0.07220295255587034,0.08426528751126763,0.8435317599328621,1.0
port,0.05785786984794955,0.8161808520819248,0.1259612780701256,1.0
portabl,0.0916594038065531,0.7048407643088388,0.2034998318846081,1.0
portal,0.02433924709484943,0.6570401169664095,0.3186206359387411,1.0
portalâ,0.09187549131524037,0.7078500324008036,0.20027447628395606,1.0
porter,0.616774772603531,0.13426615184950735,0.24895907554696167,1.0
pose,0.5782173864800662,0.012791472392622906,0.408991141127311,1.0
posisi,0.7793230489668863,0.1262290946183188,0.09444785641479472,0.9999999999999998
posisinya,0.8204138291387827,0.06751158193855786,0.11207458892265951,1.0
posit,0.027327203749453088,0.9128530090405875,0.05981978720995934,1.0
positif,0.284298830086795,0.4444794371888748,0.27122173272433003,0.9999999999999998
positifnegatif,0.06501116882393475,0.08360495797911599,0.8513838731969492,1.0
posko,0.05770752998844408,0.8163365202412931,0.12595594977026278,1.0
poskoposko,0.09175393298611527,0.7079783759704208,0.20026769104346392,1.0
possibl,0.6336687340891359,0.13581730110136528,0.2305139648094988,1.0
post,0.6519492054803671,0.24034993555402606,0.10770085896560685,1.0
poster,0.057707530061058776,0.8163365198001582,0.12595595013878302,1.0
postest,0.057905026445558505,0.8161320243196644,0.12596294923477702,0.9999999999999999
postgi,0.09175393332421866,0.7079783738499096,0.20026769282587176,1.0
postgresql,0.05823348691913435,0.8157919213753847,0.1259745917054809,0.9999999999999999
postgresqlpostgi,0.05805367804559271,0.8159781038871349,0.12596821806727235,0.9999999999999999
postif,0.09175393301070241,0.707978375819205,0.20026769117009272,1.0000000000000002
postprun,0.8218332429709476,0.06605531763350668,0.11211143939554565,1.0
posttest,0.040331489092085754,0.7645551988477276,0.19511331206018664,1.0
postur,0.6310089586763706,0.13557308873999396,0.23341795258363546,1.0
posyandu,0.009742004132776233,0.013088730601039801,0.9771692652661841,1.0000000000000002
potensi,0.17166603386820328,0.4928110656451419,0.3355229004866549,1.0
potenti,0.6336687340891359,0.13581730110136528,0.2305139648094988,1.0
potongan,0.06502740676693025,0.08398407152254392,0.8509885217105257,0.9999999999999999
power,0.7405243985650317,0.14947513244581997,0.11000046898914835,1.0
ppa,0.9297053989288854,0.025993858829635518,0.04430074224147908,1.0
ppkn,0.038248472725221985,0.04903055574648873,0.9127209715282893,1.0
ppm,0.7501267346500127,0.04922236701233114,0.20065089833765623,1.0
pra,0.0655286549404719,0.08365247209641848,0.8508188729631095,0.9999999999999999
prafonik,0.05770753002791347,0.816336520004347,0.1259559499677395,1.0
prajurit,0.06501116888974552,0.08360495808718918,0.8513838730230653,1.0
prakandidat,0.6336687361247844,0.13581730062043926,0.23051396325477633,1.0
praktek,0.01457618901282011,0.9536845364659919,0.03173927452118795,1.0
praktekframework,0.09225963717110508,0.7074444450102317,0.20029591781866313,1.0
prakteknya,0.6336687339393487,0.13581730113546248,0.23051396492518866,0.9999999999999998
prakti,0.22052595741933465,0.7375390477234314,0.041934994857233995,1.0
praktik,0.09175393301961159,0.7079783757588316,0.20026769122155672,0.9999999999999999
praktikum,0.9286308342696074,0.0272595512308581,0.04410961449953471,1.0000000000000002
pramuka,0.013386552713539465,0.957587654100151,0.02902579318630941,0.9999999999999999
prapemrosesan,0.6088422077709725,0.13353780942290855,0.25761998280611886,0.9999999999999999
prapengolahan,0.6336687349318755,0.1358173009024807,0.23051396416564365,0.9999999999999998
prapros,0.06526839365794043,0.0836285754985182,0.8511030308435414,1.0
prasarana,0.25835188851369845,0.7090369374447171,0.03261117404158459,1.0000000000000002
prasekolah,0.0582486348091683,0.8157762381814386,0.12597512700939306,1.0
prasetyo,0.6336687355496309,0.13581730076941992,0.23051396368094915,0.9999999999999999
prasyarat,0.6177913681593856,0.29793183887517055,0.08427679296544396,1.0000000000000002
precis,0.5185429501814625,0.011730157928370016,0.4697268918901676,1.0
preciss,0.5935085312965866,0.036361806963584674,0.37012966173982875,1.0
precissionnya,0.7601090803219004,0.08904212023410632,0.15084879944399335,1.0
predikat,0.09175393307673843,0.7079783753996937,0.20026769152356785,0.9999999999999999
prediksi,0.46836387487948017,0.14544101501844414,0.3861951101020757,1.0
preedefin,0.06501116877426916,0.08360495789930832,0.8513838733264224,0.9999999999999999
preeklamasi,0.06073068033296708,0.8132062279913485,0.12606309167568439,1.0
preeklamsi,0.03469539815698887,0.8929722116987806,0.07233239014423058,1.0
prefer,0.33492487221659395,0.01934025137879886,0.6457348764046072,1.0
preferensi,0.013273871821004514,0.29429010529400507,0.6924360228849904,1.0
preferensinya,0.6336687342323118,0.1358173010659662,0.230513964701722,1.0
prefix,0.616774772603531,0.13426615184950735,0.24895907554696167,1.0
preklamasi,0.09762561225298129,0.7017789719413007,0.20059541580571805,1.0
premi,0.09175393319803124,0.707978374645822,0.20026769215614668,1.0
premium,0.3773889221722849,0.48532573569303245,0.13728534213468266,1.0
prepocess,0.8578982228192349,0.05290652748322675,0.08919524969753849,1.0000000000000002
preprocees,0.06502571415341117,0.08394455051272938,0.8510297353338595,1.0
preprocess,0.6650319360289483,0.003272655478293318,0.3316954084927585,1.0000000000000002
preprocessor,0.09175393298168234,0.7079783759963891,0.2002676910219284,0.9999999999999999
preproses,0.12184674609163637,0.6703848763918876,0.2077683775164761,1.0
preprosess,0.6336687355803321,0.13581730074931925,0.23051396367034863,1.0
preprpocess,0.06502571415341117,0.08394455051272938,0.8510297353338595,1.0
preprun,0.8582403626585091,0.05255737955854972,0.08920225778294116,1.0
presentas,0.13833533087689498,0.24321686414035745,0.6184478049827477,1.0
presentasi,0.8653682048993596,0.06085092340634011,0.07378087169430034,1.0
preshion,0.03802964595943644,0.04890647266981222,0.9130638813707515,1.0
presicion,0.7602633959136442,0.08888233585565433,0.15085426823070144,1.0
presiden,0.04218660350872748,0.8659434477720829,0.09186994871918966,1.0
presisi,0.25320988003586603,0.009270389947974522,0.7375197300161594,1.0
prespektif,0.02078056780909719,0.026724000332982924,0.9524954318579198,1.0
prestasi,0.9137054191235512,0.07277461163083726,0.013519969245611578,1.0
prestasinya,0.6336687351955133,0.13581730084129132,0.2305139639631954,1.0
prestasiorganisasi,0.6336687326370233,0.1358173014444171,0.23051396591855958,0.9999999999999999
prestsasi,0.6331949901160089,0.1363174869406287,0.23048752294336247,1.0
pretest,0.02023078294803209,0.9354074422997003,0.044361774752267526,0.9999999999999999
pretopolog,0.055774169615145856,0.7409361491346881,0.20328968125016605,1.0
pretrain,0.05912312077289714,0.8145914747448114,0.1262854044822915,1.0
prevalensi,0.8203112514113887,0.06761682238590688,0.11207192620270441,1.0
prevent,0.03293785742218111,0.8766718513377901,0.09039029124002877,1.0
previou,0.6322876957888517,0.13727541968241821,0.2304368845287301,1.0
prewitt,0.6336687353489463,0.13581730080376983,0.23051396384728376,0.9999999999999999
pria,0.0721314905256657,0.08425872526372134,0.843609784210613,1.0
pribadi,0.4258405709012178,0.2587953586334413,0.31536407046534093,1.0
prim,0.03312480997639357,0.8945749734952909,0.07230021652831538,0.9999999999999999
prima,0.06501116893682017,0.08360495816170566,0.8513838729014741,1.0
primajaya,0.09412899146740686,0.7054707540672535,0.20040025446533968,1.0
prime,0.09163803979453067,0.7052725608764379,0.20308939932903147,1.0
primer,0.04596515298579028,0.3537993541984889,0.6002354928157209,1.0
primitif,0.06502110759150394,0.08383700325221208,0.851141889156284,1.0
primâ,0.6336687350926095,0.1358173008632651,0.23051396404412533,1.0
princip,0.49591139267970447,0.006349781690477719,0.4977388256298179,1.0
principl,0.8977164707253052,0.03737364317708303,0.06490988609761171,1.0
prinsip,0.9060498029828158,0.04391830187954481,0.05003189513763933,0.9999999999999999
prinsipnya,0.7602633956832815,0.08888233591336887,0.15085426840334948,0.9999999999999999
print,0.03803451444459886,0.049096340635162966,0.9128691449202381,0.9999999999999999
priorita,0.4396180416836759,0.006158746846760044,0.554223211469564,1.0
prism,0.06501116878073088,0.08360495791018686,0.8513838733090823,1.0
privasi,0.26786105141332367,0.6330537989429157,0.09908514964376067,1.0
prmasalahanpermasalahan,0.6336687338523477,0.13581730115743978,0.23051396499021248,0.9999999999999999
pro,0.06684666872496958,0.8068734875146618,0.12627984376036858,1.0
probabilist,0.6336687354872241,0.1358173007716,0.2305139637411758,1.0
probabilita,0.5073113264459946,0.2170224008532197,0.27566627270078564,1.0
probabilitasmetod,0.09371692704656714,0.7059058169911888,0.20037725596224404,1.0
probabl,0.6336687344413396,0.13581730101721293,0.23051396454144754,1.0
problem,0.033121643741677836,0.8943523786650964,0.0725259775932257,0.9999999999999999
procedur,0.1902285848936825,0.04310649116871358,0.7666649239376039,1.0
process,0.1696177559752973,0.12829704227505845,0.7020852017496442,0.9999999999999999
processfanp,0.06501116872804559,0.0836049578246657,0.8513838734472887,1.0
processingdimulai,0.0923803502433143,0.7073169949136798,0.2003026548430059,1.0
processor,0.02704235060262418,0.034600590688590345,0.9383570587087855,1.0
procur,0.020839270041434897,0.02672581121534228,0.9524349187432227,0.9999999999999999
prodi,0.17322172095869925,0.4711625401825037,0.35561573885879694,0.9999999999999999
produc,0.6336687363579887,0.13581730056580052,0.23051396307621075,1.0
product,0.150016066140692,0.819828216782867,0.030155717076441102,1.0
produk,0.12958133420332346,0.3535980610960178,0.5168206047006587,1.0
produkdalam,0.09175393333566693,0.7079783737761195,0.20026769288821367,1.0
produkdengan,0.632165400347497,0.13567927055963755,0.23215532909286538,1.0
produkmaka,0.07832111637162352,0.3943572739034268,0.5273216097249497,1.0
produknya,0.04221857645925601,0.8646597216639174,0.09312170187682661,1.0
produkproduk,0.04593734584568578,0.3536458204655414,0.6004168336887729,1.0
produksi,0.19911238928354014,0.6950728275446555,0.1058147831718043,0.9999999999999999
produksinya,0.025034604466470475,0.6893318331023102,0.2856335624312193,0.9999999999999999
produksipada,0.0653631103567304,0.08363727227424113,0.8509996173690285,1.0
produktif,0.23838815171610653,0.49267202545629246,0.26893982282760104,1.0
produktifblk,0.06598825309172564,0.08638052695028019,0.8476312199579943,1.0
produktifita,0.6557305016618152,0.2919977406972435,0.05227175764094136,1.0
produktivita,0.023267275113768464,0.34101181314685064,0.6357209117393808,1.0
produltif,0.6336687344327177,0.13581730101872067,0.2305139645485617,1.0
produsen,0.17040520023214706,0.11953218595608192,0.710062613811771,1.0
proe,0.06501116877426916,0.08360495789930832,0.8513838733264224,0.9999999999999999
profesi,0.7561455162243629,0.09314614837902145,0.15070833539661563,1.0
profesion,0.6336687349155351,0.13581730090371602,0.23051396418074876,0.9999999999999999
profesionalism,0.6285408978727984,0.14123133838919408,0.23022776373800743,1.0
profession,0.15753530253638978,0.7129708754803015,0.1294938219833088,1.0
profil,0.938338989336896,0.048458956083903826,0.013202054579200167,1.0
profinsi,0.09465233726825836,0.7049181951466419,0.2004294675850998,1.0
profit,0.06751570485441036,0.8351835650058541,0.09730073013973546,1.0
profitabilita,0.29368580093110186,0.06390439381973191,0.6424098052491661,0.9999999999999999
proggram,0.09175393298168234,0.7079783759963891,0.2002676910219284,0.9999999999999999
program,0.361345163948961,0.4198802938889747,0.21877454216206424,0.9999999999999999
programbesaran,0.6322092868198497,0.13735820554501474,0.23043250763513556,1.0
programm,0.061232167630252,0.8126869697868717,0.12608086258287626,1.0
programminginterfac,0.06501116887822975,0.08360495806901326,0.8513838730527571,1.0
programnya,0.6070943229135911,0.1638749160579824,0.22903076102842657,1.0
programprogram,0.3030695436089457,0.03543185540388025,0.661498600987174,0.9999999999999999
project,0.07644930312846246,0.005971459125531716,0.9175792377460059,1.0
prolif,0.6336687350407709,0.1358173008767672,0.23051396408246183,1.0
proliga,0.06703464145828453,0.0837907473244728,0.8491746112172427,1.0
promin,0.6336687363579887,0.13581730056580052,0.23051396307621075,1.0
promo,0.047206606372238134,0.4068044520307314,0.5459889415970306,1.0
promosi,0.07096431262331053,0.5788292482695233,0.35020643910716626,1.0
propagasi,0.0915606858990166,0.7034665421267167,0.20497277197426675,1.0
properti,0.09175393301010869,0.7079783758176943,0.20026769117219698,1.0
propinsi,0.06506003557318496,0.08474585699231754,0.8501941074344974,0.9999999999999999
proporsion,0.04282397226447684,0.8846771285660394,0.0724988991694837,1.0
propos,0.9400324457433221,0.02008427800953816,0.03988327624713969,1.0
prose,0.45128407001158083,0.30906442646614,0.2396515035222791,1.0
prosedur,0.33002729925031,0.086583430631232,0.583389270118458,1.0
prosentas,0.1267937456738632,0.5483729381875839,0.324833316138553,1.0000000000000002
prosesnya,0.3014565648536242,0.3094565711673515,0.3890868639790243,1.0
prosesperancangan,0.6180560656368588,0.15230136031134467,0.22964257405179658,1.0
prosespros,0.05821997282412299,0.8158059152169717,0.1259741119589053,0.9999999999999999
prosid,0.09175393293631254,0.7079783762805586,0.2002676907831288,0.9999999999999999
prospek,0.0675035064060151,0.08505623419101642,0.8474402594029684,1.0
protein,0.8213881847700744,0.06651193042112204,0.11209988480880358,1.0
protokol,0.00989149767586141,0.27703768509926147,0.7130708172248772,1.0
protokolprotokol,0.06503080434876529,0.08406339439246648,0.8509058012587682,1.0
prototyp,0.03802964594163699,0.04890647264065018,0.9130638814177129,1.0
provid,0.06501116882393475,0.08360495797911599,0.8513838731969492,1.0
provinsi,0.21506701959571198,0.01983442840025541,0.7650985520040327,1.0
proxi,0.038029645945633,0.04890647264773852,0.9130638814066284,1.0
proxmox,0.8484060317089176,0.06259315803579422,0.08900081025528823,1.0
proyek,0.0019965180983229657,0.09668471287678207,0.9013187690248949,1.0
proyeksi,0.8817286692320538,0.04362562603995389,0.07464570472799223,1.0
prun,0.6336687361977376,0.13581730060411498,0.23051396319814735,0.9999999999999999
prune,0.912115868936799,0.03258303788977531,0.05530109317342566,1.0
psb,0.6258188066200047,0.14410535359919371,0.23007583978080157,1.0
pseudo,0.6159124460673857,0.13418697536380697,0.24990057856880735,1.0
psikolog,0.5268944763891868,0.04349649793110992,0.42960902567970327,1.0
psikot,0.759997841144782,0.08915730115707193,0.1508448576981461,1.0
psikotest,0.6326521149396859,0.1368906619016103,0.23045722315870376,0.9999999999999999
psnr,0.18925723232647168,0.02212607128971138,0.7886166963838169,1.0
pso,0.6549930210941172,0.2988899740333565,0.04611700487252634,1.0
pt,0.16145662029719246,0.05624975589056283,0.7822936238122448,1.0
ptaka,0.05770753078973204,0.8163365153715246,0.12595595383874325,0.9999999999999999
pthaka,0.6336687347479788,0.13581730094571892,0.2305139643063023,1.0
pti,0.6336687357871772,0.13581730070052137,0.2305139635123015,1.0
ptigla,0.06501116869315147,0.08360495776846968,0.8513838735383787,0.9999999999999999
ptn,0.6336687359049723,0.13581730067364253,0.23051396342138522,1.0
pu,0.057707530269991245,0.8163365185299403,0.12595595120006856,1.0
pua,0.01187929105552739,0.7024906228021494,0.2856300861423233,1.0
public,0.026875523354931468,0.03456216893707256,0.938562307707996,1.0
publik,0.1133184008956456,0.4665886531949669,0.4200929459093875,1.0
publikasi,0.7602633937596922,0.08888233638486323,0.15085426985544462,1.0
pukulan,0.02749598680255929,0.912896079796245,0.05960793340119566,0.9999999999999999
pulah,0.6336687355223607,0.13581730076141732,0.23051396371622193,0.9999999999999999
pulang,0.06508830456599764,0.08540587010271064,0.8495058253312916,0.9999999999999999
pulau,0.02937426029543602,0.16002669051546128,0.8105990491891026,1.0
pulpa,0.023267234148959894,0.9260303827089276,0.050702383142112555,1.0
pulsa,0.062233716506387426,0.8116499261680251,0.12611635732558743,1.0
puluh,0.059532582350047755,0.8144467877178144,0.12602062993213778,1.0
punah,0.06501116878759924,0.08360495792177548,0.8513838732906254,1.0
punggung,0.2944331765658978,0.06337764524219423,0.6421891781919079,1.0
punihs,0.033977417126557045,0.8937049004331061,0.07231768244033686,1.0
punish,0.09483493256347364,0.704725410639151,0.20043965679737544,1.0
punishmen,0.09483493256347364,0.704725410639151,0.20043965679737544,1.0
pupr,0.6336687348635954,0.1358173009190142,0.23051396421739034,1.0
pupuk,0.042089655825142916,0.8660429123172902,0.09186743185756689,1.0
purbakala,0.6259063556411458,0.1440129207361571,0.23008072362269713,1.0
purchas,0.05770752999969937,0.816336520173298,0.12595594982700248,1.0
puriti,0.8582403621623176,0.05255737968256381,0.08920225815511874,1.0000000000000002
pusat,0.650870932156106,0.2831392082996087,0.0659898595442853,1.0
pusatnya,0.0937436127420194,0.7058776433444459,0.20037874391353466,1.0
pusdiklat,0.6336687321490655,0.1358173015569428,0.23051396629399162,1.0
puskesma,0.0036518963417407307,0.9883975638772572,0.007950539781002061,0.9999999999999999
puskesmaslaporan,0.09175393310313618,0.7079783752383376,0.20026769165852631,1.0
puskom,0.06501116874380475,0.08360495785055531,0.8513838734056399,1.0
putera,0.038491714740357244,0.049512686309344627,0.9119955989502981,1.0
puteri,0.03849171474099169,0.04951268630942043,0.9119955989495879,1.0
putih,0.9107412219880595,0.06957720869321943,0.019681569318720997,0.9999999999999999
putra,0.14215087347222638,0.0304679478966977,0.8273811786310759,1.0
putri,0.09161920871937111,0.7048329078854322,0.2035478833951967,1.0
puzzl,0.06512432654912934,0.08624688613299386,0.8486287873178767,0.9999999999999999
pw,0.09175393307698758,0.7079783754020411,0.20026769152097126,0.9999999999999999
python,0.023229373565869335,0.9260687889300687,0.05070183750406209,1.0
qa,0.09171055378272422,0.706965582065724,0.20132386415155176,1.0
qfd,0.05770752993906828,0.8163365205405552,0.12595594952037664,1.0
qiuz,0.6262540192370493,0.14364585563955634,0.2301001251233945,1.0
qo,0.5255019431303716,0.39211176294217837,0.08238629392744988,0.9999999999999999
qr,0.026886211733433495,0.03514630366064013,0.9379674846059263,0.9999999999999999
qrcode,0.8519237741366601,0.05703981496403243,0.0910364108993075,1.0
qualiti,0.33410871604245274,0.3955894709164337,0.27030181304111356,1.0
quantiti,0.8581716460280425,0.05262750375979665,0.08920085021216083,1.0
quantiz,0.9620865499086001,0.012961014780919527,0.024952435310480244,0.9999999999999998
quantizationlvq,0.7602633952647007,0.08888233601531431,0.15085426871998486,0.9999999999999999
quantumgi,0.09175393332421866,0.7079783738499096,0.20026769282587176,1.0
queri,0.48514173168028224,0.0028035898277329083,0.5120546784919848,1.0
question,0.04208211329654753,0.8656306984117458,0.09228718829170672,1.0
quick,0.09476315322319855,0.057246786204696226,0.8479900605721051,0.9999999999999999
quision,0.09175393300484498,0.707978375851944,0.20026769114321102,1.0
quiz,0.09175393309667373,0.7079783752787254,0.20026769162460076,0.9999999999999999
qunat,0.6336687354382057,0.13581730078374374,0.23051396377805056,1.0
qurâ,0.02733369422492422,0.9128492914046897,0.05981701437038604,1.0
quzntiz,0.07220295255587034,0.08426528751126763,0.8435317599328621,1.0
qâ,0.5719069556139528,0.13014653070955493,0.29794651367649233,1.0
rabin,0.026891584463822067,0.034582068977695696,0.9385263465584823,1.0
rabinkarp,0.014376162459518269,0.018403996728164996,0.9672198408123167,1.0
rabu,0.6316836604939586,0.13791316777059667,0.23040317173544472,1.0
race,0.09174959429021483,0.7078770717360023,0.20037333397378285,1.0
rad,0.09175393346841788,0.7079783729440531,0.20026769358752902,1.0
radar,0.6262540192370484,0.14364585563955728,0.23010012512339445,1.0000000000000002
radial,0.17509778285568692,0.3428573490659264,0.48204486807838665,1.0
radio,0.6241668105992652,0.14584955744871755,0.2299836319520174,1.0
radiu,0.05770753004881476,0.8163365198746291,0.12595595007655624,1.0
ragam,0.02730362739956874,0.912684956376394,0.06001141622403728,1.0
raharja,0.06501116873310668,0.08360495783309449,0.8513838734337988,1.0
rahasia,0.017988582996511678,0.9427381269982661,0.03927329000522218,0.9999999999999999
rahasiapenggunaan,0.608899248630943,0.14419079579028712,0.24690995557876974,0.9999999999999999
railindo,0.06501116873310668,0.08360495783309449,0.8513838734337988,1.0
rak,0.09175393313906899,0.7079783750085639,0.20026769185236712,1.0
raket,0.9801186668781645,0.0073710034177286825,0.012510329704106805,1.0
rakyat,0.7602633940310464,0.08888233631639177,0.15085426965256193,1.0
ramah,0.06501116890236656,0.08360495810685463,0.8513838729907788,1.0
ramai,0.04215292510575211,0.8655867819902291,0.09226029290401877,1.0
ramal,0.06501116881486421,0.08360495796577502,0.8513838732193607,1.0
ramalan,0.06501116893682017,0.08360495816170566,0.8513838729014741,1.0
ramayana,0.8573702869465292,0.05344527794297305,0.08918443511049784,1.0
ramburambu,0.06504879647432109,0.08360841289939674,0.8513427906262822,1.0
rambut,0.8641593329857766,0.04318188025665344,0.09265878675756994,1.0
rancanagn,0.6263987567944028,0.14349303645627734,0.23010820674931984,1.0
rancang,0.019334632183087543,0.5190714431891671,0.46159392462774557,1.0000000000000002
rancangan,0.015921869706379318,0.4193150439819002,0.5647630863117206,1.0
rancu,0.03911865641657964,0.04896675002848568,0.9119145935549348,1.0
rand,0.6336687356611549,0.1358173007295302,0.2305139636093149,0.9999999999999999
random,0.6682514415086348,0.29680240084149007,0.03494615764987512,1.0
rang,0.03627190133873148,0.5447965511362244,0.41893154752504413,1.0
rangk,0.855748464046812,0.09538945858973034,0.04886207736345761,1.0
rangka,0.030953427136453385,0.2719970314983887,0.6970495413651578,1.0
rangkaian,0.8988034226723941,0.03788167292215185,0.06331490440545394,0.9999999999999999
rangkebbhan,0.09110245036324821,0.6927679397881034,0.21612960984864837,0.9999999999999999
rangkingnya,0.6336687338523477,0.13581730115743978,0.23051396499021248,0.9999999999999999
rank,0.7373595941020029,0.014218874562521853,0.24842153133547518,0.9999999999999999
ransel,0.6336687361629405,0.1358173006122151,0.23051396322484438,1.0
rant,0.758457288424488,0.09075244803272829,0.1507902635427836,0.9999999999999999
rapat,0.06501116878073088,0.08360495791018686,0.8513838733090823,1.0
rapi,0.37361484099269104,0.4826104021740593,0.14377475683324964,1.0
rapid,0.09175393346841788,0.7079783729440531,0.20026769358752902,1.0
rapih,0.626503013499304,0.14338296726196495,0.23011401923873095,1.0
rapor,0.9294178396680474,0.026464702180051064,0.04411745815190155,1.0
raport,0.9109550036647439,0.03338915770351145,0.055655838631744746,1.0000000000000002
rapot,0.8217672054368625,0.06612306979519997,0.11210972476793753,1.0
rasio,0.39176942189467134,0.31728598659992047,0.29094459150540825,1.0
raskin,0.8218332434953104,0.06605531750352671,0.11211143900116287,0.9999999999999999
raspberri,0.7600489627395323,0.08910436859281069,0.15084666866765703,1.0
rataan,0.06501116881102893,0.08360495795888219,0.8513838732300888,0.9999999999999999
ratarata,0.3467801468364065,0.18848904983533646,0.46473080332825706,1.0
rataratanya,0.06516371752367756,0.08379380259942254,0.8510424798768998,1.0
rate,0.3307179611753661,0.01709182814495799,0.6521902106796758,0.9999999999999998
ratecfr,0.6315174897836028,0.13808861470211956,0.23039389551427764,1.0
